Date Time, Water Level, Sigma, O, F, R, L, Quality 
2009-01-01 15:18,-0.078,0.026,0,0,0,0,v
2009-01-01 15:24,-0.058,0.030,0,0,0,0,v
2009-01-01 15:30,-0.057,0.027,0,0,0,0,v
2009-01-01 15:36,-0.048,0.031,0,0,0,0,v
2009-01-01 15:42,-0.070,0.031,0,0,0,0,v
2009-01-01 15:48,-0.057,0.025,0,0,0,0,v
2009-01-01 15:54,-0.059,0.030,0,0,0,0,v
2009-01-01 16:00,-0.057,0.029,0,0,0,0,v
2009-01-01 16:06,-0.067,0.027,0,0,0,0,v
2009-01-01 16:12,-0.081,0.028,0,0,0,0,v
2009-01-01 16:18,-0.089,0.025,0,0,0,0,v
2009-01-01 16:24,-0.096,0.027,0,0,0,0,v
2009-01-01 16:30,-0.097,0.027,0,0,0,0,v
2009-01-01 16:36,-0.110,0.027,0,0,0,0,v
2009-01-01 16:42,-0.109,0.024,0,0,0,0,v
2009-01-01 16:48,-0.105,0.025,0,0,0,0,v
2009-01-01 16:54,-0.108,0.027,0,0,0,0,v
2009-01-01 17:00,-0.116,0.026,0,0,0,0,v
2009-01-01 17:06,-0.127,0.025,0,0,0,0,v
2009-01-01 17:12,-0.109,0.028,0,0,0,0,v
2009-01-01 17:18,-0.115,0.030,0,0,0,0,v
2009-01-01 17:24,-0.104,0.023,0,0,0,0,v
2009-01-01 17:30,-0.096,0.028,0,0,0,0,v
2009-01-01 17:36,-0.106,0.023,0,0,0,0,v
2009-01-01 17:42,-0.109,0.021,0,0,0,0,v
2009-01-01 17:48,-0.115,0.024,0,0,0,0,v
2009-01-01 17:54,-0.121,0.032,0,0,0,0,v
2009-01-01 18:00,-0.117,0.024,0,0,0,0,v
2009-01-01 18:06,-0.106,0.025,0,0,0,0,v
2009-01-01 18:12,-0.104,0.024,0,0,0,0,v
2009-01-01 18:18,-0.092,0.026,0,0,0,0,v
2009-01-01 18:24,-0.089,0.027,0,0,0,0,v
2009-01-01 18:30,-0.087,0.027,0,0,0,0,v
2009-01-01 18:36,-0.078,0.024,0,0,0,0,v
2009-01-01 18:42,-0.062,0.023,0,0,0,0,v
2009-01-01 18:48,-0.062,0.030,0,0,0,0,v
2009-01-01 18:54,-0.051,0.026,0,0,0,0,v
2009-01-01 19:00,-0.061,0.023,0,0,0,0,v
2009-01-01 19:06,-0.045,0.023,0,0,0,0,v
2009-01-01 19:12,-0.054,0.027,0,0,0,0,v
2009-01-01 19:18,-0.049,0.024,0,0,0,0,v
2009-01-01 19:24,-0.058,0.026,0,0,0,0,v
2009-01-01 19:30,-0.050,0.025,0,0,0,0,v
2009-01-01 19:36,-0.049,0.023,0,0,0,0,v
2009-01-01 19:42,-0.053,0.026,0,0,0,0,v
2009-01-01 19:48,-0.036,0.025,0,0,0,0,v
2009-01-01 19:54,-0.032,0.028,0,0,0,0,v
2009-01-01 20:00,-0.015,0.024,0,0,0,0,v
2009-01-01 20:06,-0.016,0.021,0,0,0,0,v
2009-01-01 20:12,-0.015,0.026,0,0,0,0,v
2009-01-01 20:18,0.003,0.023,0,0,0,0,v
2009-01-01 20:24,0.002,0.022,0,0,0,0,v
2009-01-01 20:30,-0.005,0.025,0,0,0,0,v
2009-01-01 20:36,0.009,0.021,0,0,0,0,v
2009-01-01 20:42,0.013,0.024,0,0,0,0,v
2009-01-01 20:48,0.032,0.021,0,0,0,0,v
2009-01-01 20:54,0.052,0.026,0,0,0,0,v
2009-01-01 21:00,0.066,0.023,0,0,0,0,v
2009-01-01 21:06,0.084,0.020,0,0,0,0,v
2009-01-01 21:12,0.106,0.023,0,0,0,0,v
2009-01-01 21:18,0.104,0.021,0,0,0,0,v
2009-01-01 21:24,0.100,0.026,0,0,0,0,v
2009-01-01 21:30,0.089,0.022,0,0,0,0,v
2009-01-01 21:36,0.095,0.020,0,0,0,0,v
2009-01-01 21:42,0.104,0.021,0,0,0,0,v
2009-01-01 21:48,0.111,0.021,0,0,0,0,v
2009-01-01 21:54,0.101,0.019,0,0,0,0,v
2009-01-01 22:00,0.120,0.024,0,0,0,0,v
2009-01-01 22:06,0.107,0.023,0,0,0,0,v
2009-01-01 22:12,0.123,0.018,0,0,0,0,v
2009-01-01 22:18,0.144,0.021,0,0,0,0,v
2009-01-01 22:24,0.172,0.018,0,0,0,0,v
2009-01-01 22:30,0.162,0.022,0,0,0,0,v
2009-01-01 22:36,0.178,0.022,0,0,0,0,v
2009-01-01 22:42,0.180,0.022,0,0,0,0,v
2009-01-01 22:48,0.194,0.022,0,0,0,0,v
2009-01-01 22:54,0.185,0.020,0,0,0,0,v
2009-01-01 23:00,0.185,0.021,0,0,0,0,v
2009-01-01 23:06,0.180,0.020,0,0,0,0,v
2009-01-01 23:12,0.190,0.019,0,0,0,0,v
2009-01-01 23:18,0.194,0.023,0,0,0,0,v
2009-01-01 23:24,0.204,0.022,0,0,0,0,v
2009-01-01 23:30,0.209,0.023,0,0,0,0,v
2009-01-01 23:36,0.214,0.021,0,0,0,0,v
2009-01-01 23:42,0.232,0.020,0,0,0,0,v
2009-01-01 23:48,0.245,0.018,0,0,0,0,v
2009-01-01 23:54,0.233,0.018,0,0,0,0,v
2009-01-02 00:00,0.237,0.015,0,0,0,0,v
2009-01-02 00:06,0.240,0.024,0,0,0,0,v
2009-01-02 00:12,0.241,0.017,0,0,0,0,v
2009-01-02 00:18,0.238,0.023,0,0,0,0,v
2009-01-02 00:24,0.263,0.020,0,0,0,0,v
2009-01-02 00:30,0.261,0.018,0,0,0,0,v
2009-01-02 00:36,0.254,0.020,0,0,0,0,v
2009-01-02 00:42,0.261,0.020,0,0,0,0,v
2009-01-02 00:48,0.255,0.018,0,0,0,0,v
2009-01-02 00:54,0.244,0.018,0,0,0,0,v
2009-01-02 01:00,0.262,0.019,0,0,0,0,v
2009-01-02 01:06,0.247,0.020,0,0,0,0,v
2009-01-02 01:12,0.265,0.017,0,0,0,0,v
2009-01-02 01:18,0.256,0.020,0,0,0,0,v
2009-01-02 01:24,0.257,0.020,0,0,0,0,v
2009-01-02 01:30,0.263,0.017,0,0,0,0,v
2009-01-02 01:36,0.249,0.019,0,0,0,0,v
2009-01-02 01:42,0.248,0.019,0,0,0,0,v
2009-01-02 01:48,0.229,0.020,0,0,0,0,v
2009-01-02 01:54,0.237,0.019,0,0,0,0,v
2009-01-02 02:00,0.246,0.018,0,0,0,0,v
2009-01-02 02:06,0.236,0.020,0,0,0,0,v
2009-01-02 02:12,0.243,0.019,0,0,0,0,v
2009-01-02 02:18,0.246,0.017,0,0,0,0,v
2009-01-02 02:24,0.241,0.022,0,0,0,0,v
2009-01-02 02:30,0.231,0.018,0,0,0,0,v
2009-01-02 02:36,0.243,0.020,0,0,0,0,v
2009-01-02 02:42,0.229,0.017,0,0,0,0,v
2009-01-02 02:48,0.213,0.016,0,0,0,0,v
2009-01-02 02:54,0.222,0.017,0,0,0,0,v
2009-01-02 03:00,0.227,0.020,0,0,0,0,v
2009-01-02 03:06,0.218,0.016,0,0,0,0,v
2009-01-02 03:12,0.231,0.017,0,0,0,0,v
2009-01-02 03:18,0.220,0.016,0,0,0,0,v
2009-01-02 03:24,0.203,0.019,0,0,0,0,v
2009-01-02 03:30,0.196,0.017,0,0,0,0,v
2009-01-02 03:36,0.204,0.020,0,0,0,0,v
2009-01-02 03:42,0.206,0.017,0,0,0,0,v
2009-01-02 03:48,0.211,0.018,0,0,0,0,v
2009-01-02 03:54,0.214,0.017,0,0,0,0,v
2009-01-02 04:00,0.190,0.017,0,0,0,0,v
2009-01-02 04:06,0.188,0.022,0,0,0,0,v
2009-01-02 04:12,0.181,0.016,0,0,0,0,v
2009-01-02 04:18,0.180,0.018,0,0,0,0,v
2009-01-02 04:24,0.168,0.018,0,0,0,0,v
2009-01-02 04:30,0.187,0.018,0,0,0,0,v
2009-01-02 04:36,0.200,0.018,0,0,0,0,v
2009-01-02 04:42,0.186,0.018,0,0,0,0,v
2009-01-02 04:48,0.170,0.020,0,0,0,0,v
2009-01-02 04:54,0.159,0.018,0,0,0,0,v
2009-01-02 05:00,0.167,0.017,0,0,0,0,v
2009-01-02 05:06,0.164,0.017,0,0,0,0,v
2009-01-02 05:12,0.157,0.021,0,0,0,0,v
2009-01-02 05:18,0.157,0.020,0,0,0,0,v
2009-01-02 05:24,0.166,0.018,0,0,0,0,v
2009-01-02 05:30,0.170,0.020,0,0,0,0,v
2009-01-02 05:36,0.161,0.019,0,0,0,0,v
2009-01-02 05:42,0.162,0.018,0,0,0,0,v
2009-01-02 05:48,0.141,0.019,0,0,0,0,v
2009-01-02 05:54,0.139,0.019,0,0,0,0,v
2009-01-02 06:00,0.134,0.017,0,0,0,0,v
2009-01-02 06:06,0.127,0.019,0,0,0,0,v
2009-01-02 06:12,0.118,0.017,0,0,0,0,v
2009-01-02 06:18,0.101,0.018,0,0,0,0,v
2009-01-02 06:24,0.107,0.018,0,0,0,0,v
2009-01-02 06:30,0.110,0.020,0,0,0,0,v
2009-01-02 06:36,0.109,0.018,0,0,0,0,v
2009-01-02 06:42,0.115,0.017,0,0,0,0,v
2009-01-02 06:48,0.112,0.020,0,0,0,0,v
2009-01-02 06:54,0.099,0.019,0,0,0,0,v
2009-01-02 07:00,0.087,0.021,0,0,0,0,v
2009-01-02 07:06,0.095,0.019,0,0,0,0,v
2009-01-02 07:12,0.092,0.019,0,0,0,0,v
2009-01-02 07:18,0.087,0.017,0,0,0,0,v
2009-01-02 07:24,0.083,0.020,0,0,0,0,v
2009-01-02 07:30,0.088,0.019,0,0,0,0,v
2009-01-02 07:36,0.099,0.019,0,0,0,0,v
2009-01-02 07:42,0.092,0.019,0,0,0,0,v
2009-01-02 07:48,0.085,0.016,0,0,0,0,v
2009-01-02 07:54,0.079,0.018,0,0,0,0,v
2009-01-02 08:00,0.091,0.016,0,0,0,0,v
2009-01-02 08:06,0.085,0.022,0,0,0,0,v
2009-01-02 08:12,0.080,0.022,0,0,0,0,v
2009-01-02 08:18,0.098,0.017,0,0,0,0,v
2009-01-02 08:24,0.103,0.018,0,0,0,0,v
2009-01-02 08:30,0.112,0.019,0,0,0,0,v
2009-01-02 08:36,0.121,0.020,0,0,0,0,v
2009-01-02 08:42,0.118,0.019,0,0,0,0,v
2009-01-02 08:48,0.086,0.020,0,0,0,0,v
2009-01-02 08:54,0.074,0.020,0,0,0,0,v
2009-01-02 09:00,0.072,0.018,0,0,0,0,v
2009-01-02 09:06,0.092,0.021,0,0,0,0,v
2009-01-02 09:12,0.083,0.019,0,0,0,0,v
2009-01-02 09:18,0.077,0.020,0,0,0,0,v
2009-01-02 09:24,0.058,0.018,0,0,0,0,v
2009-01-02 09:30,0.076,0.018,0,0,0,0,v
2009-01-02 09:36,0.076,0.021,0,0,0,0,v
2009-01-02 09:42,0.080,0.021,0,0,0,0,v
2009-01-02 09:48,0.084,0.021,0,0,0,0,v
2009-01-02 09:54,0.077,0.020,0,0,0,0,v
2009-01-02 10:00,0.078,0.020,0,0,0,0,v
2009-01-02 10:06,0.064,0.018,0,0,0,0,v
2009-01-02 10:12,0.089,0.023,0,0,0,0,v
2009-01-02 10:18,0.106,0.020,0,0,0,0,v
2009-01-02 10:24,0.105,0.017,0,0,0,0,v
2009-01-02 10:30,0.114,0.016,0,0,0,0,v
2009-01-02 10:36,0.103,0.024,0,0,0,0,v
2009-01-02 10:42,0.102,0.019,0,0,0,0,v
2009-01-02 10:48,0.112,0.019,0,0,0,0,v
2009-01-02 10:54,0.113,0.019,0,0,0,0,v
2009-01-02 11:00,0.111,0.018,0,0,0,0,v
2009-01-02 11:06,0.103,0.021,0,0,0,0,v
2009-01-02 11:12,0.108,0.020,0,0,0,0,v
2009-01-02 11:18,0.095,0.017,0,0,0,0,v
2009-01-02 11:24,0.101,0.023,0,0,0,0,v
2009-01-02 11:30,0.100,0.021,0,0,0,0,v
2009-01-02 11:36,0.116,0.022,0,0,0,0,v
2009-01-02 11:42,0.106,0.020,0,0,0,0,v
2009-01-02 11:48,0.104,0.018,0,0,0,0,v
2009-01-02 11:54,0.102,0.017,0,0,0,0,v
2009-01-02 12:00,0.108,0.019,0,0,0,0,v
2009-01-02 12:06,0.106,0.019,0,0,0,0,v
2009-01-02 12:12,0.112,0.021,0,0,0,0,v
2009-01-02 12:18,0.096,0.020,0,0,0,0,v
2009-01-02 12:24,0.076,0.021,0,0,0,0,v
2009-01-02 12:30,0.081,0.021,0,0,0,0,v
2009-01-02 12:36,0.084,0.020,0,0,0,0,v
2009-01-02 12:42,0.082,0.021,0,0,0,0,v
2009-01-02 12:48,0.090,0.021,0,0,0,0,v
2009-01-02 12:54,0.081,0.021,0,0,0,0,v
2009-01-02 13:00,0.078,0.022,0,0,0,0,v
2009-01-02 13:06,0.059,0.021,0,0,0,0,v
2009-01-02 13:12,0.029,0.021,0,0,0,0,v
2009-01-02 13:18,0.047,0.018,0,0,0,0,v
2009-01-02 13:24,0.069,0.017,0,0,0,0,v
2009-01-02 13:30,0.045,0.018,0,0,0,0,v
2009-01-02 13:36,0.038,0.020,0,0,0,0,v
2009-01-02 13:42,0.028,0.018,0,0,0,0,v
2009-01-02 13:48,0.033,0.016,0,0,0,0,v
2009-01-02 13:54,0.019,0.016,0,0,0,0,v
2009-01-02 14:00,0.015,0.016,0,0,0,0,v
2009-01-02 14:06,0.046,0.019,0,0,0,0,v
2009-01-02 14:12,0.028,0.016,0,0,0,0,v
2009-01-02 14:18,0.005,0.019,0,0,0,0,v
2009-01-02 14:24,0.010,0.017,0,0,0,0,v
2009-01-02 14:30,-0.015,0.017,0,0,0,0,v
2009-01-02 14:36,-0.018,0.021,0,0,0,0,v
2009-01-02 14:42,-0.013,0.019,0,0,0,0,v
2009-01-02 14:48,-0.018,0.020,0,0,0,0,v
2009-01-02 14:54,-0.009,0.016,0,0,0,0,v
2009-01-02 15:00,-0.021,0.021,0,0,0,0,v
2009-01-02 15:06,-0.020,0.016,0,0,0,0,v
2009-01-02 15:12,-0.008,0.020,0,0,0,0,v
2009-01-02 15:18,-0.012,0.016,0,0,0,0,v
2009-01-02 15:24,-0.007,0.000,0,0,0,0,v
2009-01-02 15:30,-0.007,0.017,0,0,0,0,v
2009-01-02 15:36,-0.015,0.020,0,0,0,0,v
2009-01-02 15:42,-0.018,0.018,0,0,0,0,v
2009-01-02 15:48,-0.037,0.019,0,0,0,0,v
2009-01-02 15:54,-0.033,0.019,0,0,0,0,v
2009-01-02 16:00,-0.010,0.022,0,0,0,0,v
2009-01-02 16:06,0.003,0.021,0,0,0,0,v
2009-01-02 16:12,-0.003,0.020,0,0,0,0,v
2009-01-02 16:18,-0.024,0.021,0,0,0,0,v
2009-01-02 16:24,-0.018,0.020,0,0,0,0,v
2009-01-02 16:30,-0.028,0.017,0,0,0,0,v
2009-01-02 16:36,-0.018,0.015,0,0,0,0,v
2009-01-02 16:42,-0.025,0.018,0,0,0,0,v
2009-01-02 16:48,-0.035,0.019,0,0,0,0,v
2009-01-02 16:54,-0.018,0.016,0,0,0,0,v
2009-01-02 17:00,-0.044,0.020,0,0,0,0,v
2009-01-02 17:06,-0.048,0.020,0,0,0,0,v
2009-01-02 17:12,-0.044,0.021,0,0,0,0,v
2009-01-02 17:18,-0.049,0.016,0,0,0,0,v
2009-01-02 17:24,-0.062,0.020,0,0,0,0,v
2009-01-02 17:30,-0.072,0.020,0,0,0,0,v
2009-01-02 17:36,-0.062,0.019,0,0,0,0,v
2009-01-02 17:42,-0.080,0.018,0,0,0,0,v
2009-01-02 17:48,-0.088,0.019,0,0,0,0,v
2009-01-02 17:54,-0.069,0.019,0,0,0,0,v
2009-01-02 18:00,-0.068,0.019,0,0,0,0,v
2009-01-02 18:06,-0.057,0.019,0,0,0,0,v
2009-01-02 18:12,-0.060,0.017,0,0,0,0,v
2009-01-02 18:18,-0.048,0.019,0,0,0,0,v
2009-01-02 18:24,-0.070,0.017,0,0,0,0,v
2009-01-02 18:30,-0.081,0.017,0,0,0,0,v
2009-01-02 18:36,-0.071,0.020,0,0,0,0,v
2009-01-02 18:42,-0.081,0.021,0,0,0,0,v
2009-01-02 18:48,-0.086,0.018,0,0,0,0,v
2009-01-02 18:54,-0.078,0.017,0,0,0,0,v
2009-01-02 19:00,-0.072,0.021,0,0,0,0,v
2009-01-02 19:06,-0.066,0.017,0,0,0,0,v
2009-01-02 19:12,-0.077,0.020,0,0,0,0,v
2009-01-02 19:18,-0.101,0.018,0,0,0,0,v
2009-01-02 19:24,-0.085,0.018,0,0,0,0,v
2009-01-02 19:30,-0.084,0.018,0,0,0,0,v
2009-01-02 19:36,-0.085,0.018,0,0,0,0,v
2009-01-02 19:42,-0.075,0.018,0,0,0,0,v
2009-01-02 19:48,-0.055,0.020,0,0,0,0,v
2009-01-02 19:54,-0.055,0.018,0,0,0,0,v
2009-01-02 20:00,-0.045,0.019,0,0,0,0,v
2009-01-02 20:06,-0.031,0.017,0,0,0,0,v
2009-01-02 20:12,-0.037,0.018,0,0,0,0,v
2009-01-02 20:18,-0.039,0.018,0,0,0,0,v
2009-01-02 20:24,-0.024,0.017,0,0,0,0,v
2009-01-02 20:30,-0.026,0.016,0,0,0,0,v
2009-01-02 20:36,-0.012,0.014,0,0,0,0,v
2009-01-02 20:42,0.004,0.017,0,0,0,0,v
2009-01-02 20:48,-0.012,0.018,0,0,0,0,v
2009-01-02 20:54,-0.010,0.016,0,0,0,0,v
2009-01-02 21:00,0.008,0.016,0,0,0,0,v
2009-01-02 21:06,0.009,0.018,0,0,0,0,v
2009-01-02 21:12,0.008,0.018,0,0,0,0,v
2009-01-02 21:18,0.025,0.017,0,0,0,0,v
2009-01-02 21:24,0.025,0.017,0,0,0,0,v
2009-01-02 21:30,0.029,0.017,0,0,0,0,v
2009-01-02 21:36,0.029,0.015,0,0,0,0,v
2009-01-02 21:42,0.034,0.020,0,0,0,0,v
2009-01-02 21:48,0.040,0.017,0,0,0,0,v
2009-01-02 21:54,0.056,0.018,0,0,0,0,v
2009-01-02 22:00,0.060,0.017,0,0,0,0,v
2009-01-02 22:06,0.068,0.018,0,0,0,0,v
2009-01-02 22:12,0.063,0.016,0,0,0,0,v
2009-01-02 22:18,0.066,0.018,0,0,0,0,v
2009-01-02 22:24,0.074,0.018,0,0,0,0,v
2009-01-02 22:30,0.078,0.018,0,0,0,0,v
2009-01-02 22:36,0.077,0.017,0,0,0,0,v
2009-01-02 22:42,0.084,0.019,0,0,0,0,v
2009-01-02 22:48,0.080,0.019,0,0,0,0,v
2009-01-02 22:54,0.083,0.017,0,0,0,0,v
2009-01-02 23:00,0.084,0.017,0,0,0,0,v
2009-01-02 23:06,0.077,0.019,0,0,0,0,v
2009-01-02 23:12,0.092,0.020,0,0,0,0,v
2009-01-02 23:18,0.109,0.017,0,0,0,0,v
2009-01-02 23:24,0.105,0.017,0,0,0,0,v
2009-01-02 23:30,0.119,0.017,0,0,0,0,v
