Date Time, Water Level, Sigma, O, F, R, L, Quality 
2009-01-01 03:36,0.556,0.004,0,0,0,0,v
2009-01-01 03:42,0.554,0.006,0,0,0,0,v
2009-01-01 03:48,0.541,0.013,0,0,0,0,v
2009-01-01 03:54,0.538,0.007,0,0,0,0,v
2009-01-01 04:00,0.528,0.004,0,0,0,0,v
2009-01-01 04:06,0.520,0.006,0,0,0,0,v
2009-01-01 04:12,0.498,0.004,0,0,0,0,v
2009-01-01 04:18,0.484,0.004,0,0,0,0,v
2009-01-01 04:24,0.467,0.005,0,0,0,0,v
2009-01-01 04:30,0.443,0.007,0,0,0,0,v
2009-01-01 04:36,0.421,0.003,0,0,0,0,v
2009-01-01 04:42,0.387,0.005,0,0,0,0,v
2009-01-01 04:48,0.361,0.003,0,0,0,0,v
2009-01-01 04:54,0.341,0.004,0,0,0,0,v
2009-01-01 05:00,0.314,0.004,0,0,0,0,v
2009-01-01 05:06,0.286,0.004,0,0,0,0,v
2009-01-01 05:12,0.263,0.007,0,0,0,0,v
2009-01-01 05:18,0.237,0.005,0,0,0,0,v
2009-01-01 05:24,0.207,0.004,0,0,0,0,v
2009-01-01 05:30,0.175,0.006,0,0,0,0,v
2009-01-01 05:36,0.144,0.005,0,0,0,0,v
2009-01-01 05:42,0.113,0.007,0,0,0,0,v
2009-01-01 05:48,0.070,0.005,0,0,0,0,v
2009-01-01 05:54,0.038,0.006,0,0,0,0,v
2009-01-01 06:00,-0.001,0.006,0,0,0,0,v
2009-01-01 06:06,-0.037,0.006,0,0,0,0,v
2009-01-01 06:12,-0.067,0.006,0,0,0,0,v
2009-01-01 06:18,-0.104,0.007,0,0,0,0,v
2009-01-01 06:24,-0.144,0.007,0,0,0,0,v
2009-01-01 06:30,-0.172,0.006,0,0,0,0,v
2009-01-01 06:36,-0.198,0.008,0,0,0,0,v
2009-01-01 06:42,-0.239,0.010,0,0,0,0,v
2009-01-01 06:48,-0.263,0.009,0,0,0,0,v
2009-01-01 06:54,-0.291,0.013,0,0,0,0,v
2009-01-01 07:00,-0.318,0.013,0,0,0,0,v
2009-01-01 07:06,-0.357,0.014,0,0,0,0,v
2009-01-01 07:12,-0.384,0.011,0,0,0,0,v
2009-01-01 07:18,-0.416,0.007,0,0,0,0,v
2009-01-01 07:24,-0.442,0.007,0,0,0,0,v
2009-01-01 07:30,-0.493,0.009,0,0,0,0,v
2009-01-01 07:36,-0.512,0.014,0,0,0,0,v
2009-01-01 07:42,-0.540,0.011,0,0,0,0,v
2009-01-01 07:48,-0.574,0.012,0,0,0,0,v
2009-01-01 07:54,-0.595,0.007,0,0,0,0,v
2009-01-01 08:00,-0.624,0.010,0,0,0,0,v
2009-01-01 08:06,-0.649,0.006,0,0,0,0,v
2009-01-01 08:12,-0.681,0.010,0,0,0,0,v
2009-01-01 08:18,-0.713,0.009,0,0,0,0,v
2009-01-01 08:24,-0.738,0.009,0,0,0,0,v
2009-01-01 08:30,-0.763,0.005,0,0,0,0,v
2009-01-01 08:36,-0.776,0.008,0,0,0,0,v
2009-01-01 08:42,-0.796,0.006,0,0,0,0,v
2009-01-01 08:48,-0.812,0.006,0,0,0,0,v
2009-01-01 08:54,-0.832,0.006,0,0,0,0,v
2009-01-01 09:00,-0.861,0.010,0,0,0,0,v
2009-01-01 09:06,-0.882,0.007,0,0,0,0,v
2009-01-01 09:12,-0.897,0.005,0,0,0,0,v
2009-01-01 09:18,-0.906,0.006,0,0,0,0,v
2009-01-01 09:24,-0.912,0.005,0,0,0,0,v
2009-01-01 09:30,-0.927,0.006,0,0,0,0,v
2009-01-01 09:36,-0.932,0.006,0,0,0,0,v
2009-01-01 09:42,-0.937,0.005,0,0,0,0,v
2009-01-01 09:48,-0.945,0.005,0,0,0,0,v
2009-01-01 09:54,-0.951,0.006,0,0,0,0,v
2009-01-01 10:00,-0.950,0.006,0,0,0,0,v
2009-01-01 10:06,-0.950,0.006,0,0,0,0,v
2009-01-01 10:12,-0.945,0.006,0,0,0,0,v
2009-01-01 10:18,-0.929,0.005,0,0,0,0,v
2009-01-01 10:24,-0.914,0.005,0,0,0,0,v
2009-01-01 10:30,-0.900,0.004,0,0,0,0,v
2009-01-01 10:36,-0.882,0.006,0,0,0,0,v
2009-01-01 10:42,-0.869,0.004,0,0,0,0,v
2009-01-01 10:48,-0.845,0.006,0,0,0,0,v
2009-01-01 10:54,-0.823,0.004,0,0,0,0,v
2009-01-01 11:00,-0.805,0.005,0,0,0,0,v
2009-01-01 11:06,-0.776,0.006,0,0,0,0,v
2009-01-01 11:12,-0.748,0.006,0,0,0,0,v
2009-01-01 11:18,-0.714,0.005,0,0,0,0,v
2009-01-01 11:24,-0.677,0.006,0,0,0,0,v
2009-01-01 11:30,-0.638,0.008,0,0,0,0,v
2009-01-01 11:36,-0.595,0.008,0,0,0,0,v
2009-01-01 11:42,-0.547,0.009,0,0,0,0,v
2009-01-01 11:48,-0.510,0.006,0,0,0,0,v
2009-01-01 11:54,-0.462,0.009,0,0,0,0,v
2009-01-01 12:00,-0.414,0.007,0,0,0,0,v
2009-01-01 12:06,-0.370,0.007,0,0,0,0,v
2009-01-01 12:12,-0.325,0.007,0,0,0,0,v
2009-01-01 12:18,-0.277,0.007,0,0,0,0,v
2009-01-01 12:24,-0.234,0.008,0,0,0,0,v
2009-01-01 12:30,-0.186,0.009,0,0,0,0,v
2009-01-01 12:36,-0.143,0.007,0,0,0,0,v
2009-01-01 12:42,-0.092,0.007,0,0,0,0,v
2009-01-01 12:48,-0.048,0.006,0,0,0,0,v
2009-01-01 12:54,0.003,0.008,0,0,0,0,v
2009-01-01 13:00,0.056,0.005,0,0,0,0,v
2009-01-01 13:06,0.100,0.009,0,0,0,0,v
2009-01-01 13:12,0.150,0.009,0,0,0,0,v
2009-01-01 13:18,0.194,0.006,0,0,0,0,v
2009-01-01 13:24,0.240,0.007,0,0,0,0,v
2009-01-01 13:30,0.289,0.007,0,0,0,0,v
2009-01-01 13:36,0.338,0.007,0,0,0,0,v
2009-01-01 13:42,0.389,0.006,0,0,0,0,v
2009-01-01 13:48,0.425,0.012,0,0,0,0,v
2009-01-01 13:54,0.477,0.006,0,0,0,0,v
2009-01-01 14:00,0.519,0.008,0,0,0,0,v
2009-01-01 14:06,0.557,0.006,0,0,0,0,v
2009-01-01 14:12,0.596,0.005,0,0,0,0,v
2009-01-01 14:18,0.631,0.006,0,0,0,0,v
2009-01-01 14:24,0.665,0.009,0,0,0,0,v
2009-01-01 14:30,0.696,0.004,0,0,0,0,v
2009-01-01 14:36,0.725,0.005,0,0,0,0,v
2009-01-01 14:42,0.754,0.005,0,0,0,0,v
2009-01-01 14:48,0.796,0.005,0,0,0,0,v
2009-01-01 14:54,0.814,0.003,0,0,0,0,v
2009-01-01 15:00,0.836,0.007,0,0,0,0,v
2009-01-01 15:06,0.860,0.003,0,0,0,0,v
2009-01-01 15:12,0.888,0.004,0,0,0,0,v
2009-01-01 15:18,0.898,0.003,0,0,0,0,v
2009-01-01 15:24,0.911,0.005,0,0,0,0,v
2009-01-01 15:30,0.924,0.005,0,0,0,0,v
2009-01-01 15:36,0.929,0.004,0,0,0,0,v
2009-01-01 15:42,0.940,0.003,0,0,0,0,v
2009-01-01 15:48,0.942,0.002,0,0,0,0,v
2009-01-01 15:54,0.949,0.003,0,0,0,0,v
2009-01-01 16:00,0.955,0.003,0,0,0,0,v
2009-01-01 16:06,0.951,0.003,0,0,0,0,v
2009-01-01 16:12,0.948,0.003,0,0,0,0,v
2009-01-01 16:18,0.946,0.003,0,0,0,0,v
2009-01-01 16:24,0.941,0.003,0,0,0,0,v
2009-01-01 16:30,0.924,0.003,0,0,0,0,v
2009-01-01 16:36,0.914,0.003,0,0,0,0,v
2009-01-01 16:42,0.900,0.003,0,0,0,0,v
2009-01-01 16:48,0.889,0.004,0,0,0,0,v
2009-01-01 16:54,0.872,0.003,0,0,0,0,v
2009-01-01 17:00,0.864,0.003,0,0,0,0,v
2009-01-01 17:06,0.846,0.004,0,0,0,0,v
2009-01-01 17:12,0.817,0.004,0,0,0,0,v
2009-01-01 17:18,0.792,0.003,0,0,0,0,v
2009-01-01 17:24,0.766,0.007,0,0,0,0,v
2009-01-01 17:30,0.729,0.005,0,0,0,0,v
2009-01-01 17:36,0.699,0.005,0,0,0,0,v
2009-01-01 17:42,0.668,0.006,0,0,0,0,v
2009-01-01 17:48,0.633,0.006,0,0,0,0,v
2009-01-01 17:54,0.595,0.006,0,0,0,0,v
2009-01-01 18:00,0.558,0.006,0,0,0,0,v
2009-01-01 18:06,0.518,0.008,0,0,0,0,v
2009-01-01 18:12,0.477,0.007,0,0,0,0,v
2009-01-01 18:18,0.433,0.007,0,0,0,0,v
2009-01-01 18:24,0.388,0.007,0,0,0,0,v
2009-01-01 18:30,0.348,0.007,0,0,0,0,v
2009-01-01 18:36,0.300,0.007,0,0,0,0,v
2009-01-01 18:42,0.254,0.007,0,0,0,0,v
2009-01-01 18:48,0.210,0.009,0,0,0,0,v
2009-01-01 18:54,0.165,0.010,0,0,0,0,v
2009-01-01 19:00,0.116,0.008,0,0,0,0,v
2009-01-01 19:06,0.069,0.011,0,0,0,0,v
2009-01-01 19:12,0.019,0.010,0,0,0,0,v
2009-01-01 19:18,-0.035,0.009,0,0,0,0,v
2009-01-01 19:24,-0.085,0.011,0,0,0,0,v
2009-01-01 19:30,-0.139,0.011,0,0,0,0,v
2009-01-01 19:36,-0.183,0.011,0,0,0,0,v
2009-01-01 19:42,-0.230,0.014,0,0,0,0,v
2009-01-01 19:48,-0.271,0.014,0,0,0,0,v
2009-01-01 19:54,-0.323,0.014,0,0,0,0,v
2009-01-01 20:00,-0.377,0.014,0,0,0,0,v
2009-01-01 20:06,-0.421,0.019,0,0,0,0,v
2009-01-01 20:12,-0.469,0.014,0,0,0,0,v
2009-01-01 20:18,-0.516,0.013,0,0,0,0,v
2009-01-01 20:24,-0.565,0.017,0,0,0,0,v
2009-01-01 20:30,-0.613,0.015,0,0,0,0,v
2009-01-01 20:36,-0.659,0.012,0,0,0,0,v
2009-01-01 20:42,-0.705,0.013,0,0,0,0,v
2009-01-01 20:48,-0.755,0.012,0,0,0,0,v
2009-01-01 20:54,-0.793,0.012,0,0,0,0,v
2009-01-01 21:00,-0.839,0.012,0,0,0,0,v
2009-01-01 21:06,-0.878,0.009,0,0,0,0,v
2009-01-01 21:12,-0.914,0.013,0,0,0,0,v
2009-01-01 21:18,-0.948,0.012,0,0,0,0,v
2009-01-01 21:24,-0.983,0.011,0,0,0,0,v
2009-01-01 21:30,-1.009,0.010,0,0,0,0,v
2009-01-01 21:36,-1.020,0.014,0,0,0,0,v
2009-01-01 21:42,-1.134,0.036,0,0,0,0,v
2009-01-01 21:48,-1.084,0.018,0,0,0,0,v
2009-01-01 21:54,-1.113,0.017,0,0,0,0,v
2009-01-01 22:00,-1.132,0.018,0,0,0,0,v
2009-01-01 22:06,-1.142,0.018,0,0,0,0,v
2009-01-01 22:12,-1.160,0.018,0,0,0,0,v
2009-01-01 22:18,-1.143,0.015,0,0,0,0,v
2009-01-01 22:24,-1.173,0.014,0,0,0,0,v
2009-01-01 22:30,-1.154,0.009,0,0,0,0,v
2009-01-01 22:36,-1.144,0.013,0,0,0,0,v
2009-01-01 22:42,-1.129,0.008,0,0,0,0,v
2009-01-01 22:48,-1.128,0.008,0,0,0,0,v
2009-01-01 22:54,-1.106,0.006,0,0,0,0,v
2009-01-01 23:00,-1.088,0.005,0,0,0,0,v
2009-01-01 23:06,-1.065,0.006,0,0,0,0,v
2009-01-01 23:12,-1.034,0.004,0,0,0,0,v
2009-01-01 23:18,-1.008,0.004,0,0,0,0,v
2009-01-01 23:24,-0.960,0.004,0,0,0,0,v
2009-01-01 23:30,-0.941,0.003,0,0,0,0,v
2009-01-01 23:36,-0.911,0.004,0,0,0,0,v
2009-01-01 23:42,-0.863,0.007,0,0,0,0,v
2009-01-01 23:48,-0.827,0.004,0,0,0,0,v
2009-01-01 23:54,-0.780,0.006,0,0,0,0,v
2009-01-02 00:00,-0.741,0.008,0,0,0,0,v
2009-01-02 00:06,-0.699,0.006,0,0,0,0,v
2009-01-02 00:12,-0.654,0.008,0,0,0,0,v
2009-01-02 00:18,-0.615,0.006,0,0,0,0,v
2009-01-02 00:24,-0.566,0.008,0,0,0,0,v
2009-01-02 00:30,-0.525,0.006,0,0,0,0,v
2009-01-02 00:36,-0.479,0.006,0,0,0,0,v
2009-01-02 00:42,-0.433,0.005,0,0,0,0,v
2009-01-02 00:48,-0.384,0.007,0,0,0,0,v
2009-01-02 00:54,-0.333,0.006,0,0,0,0,v
2009-01-02 01:00,-0.285,0.007,0,0,0,0,v
2009-01-02 01:06,-0.234,0.008,0,0,0,0,v
2009-01-02 01:12,-0.181,0.007,0,0,0,0,v
2009-01-02 01:18,-0.133,0.006,0,0,0,0,v
2009-01-02 01:24,-0.084,0.007,0,0,0,0,v
2009-01-02 01:30,-0.030,0.007,0,0,0,0,v
2009-01-02 01:36,0.022,0.007,0,0,0,0,v
2009-01-02 01:42,0.078,0.005,0,0,0,0,v
2009-01-02 01:48,0.141,0.010,0,0,0,0,v
2009-01-02 01:54,0.154,0.018,0,0,0,0,v
2009-01-02 02:00,0.129,0.094,0,0,0,0,v
2009-01-02 02:06,0.250,0.014,0,0,0,0,v
2009-01-02 02:12,0.277,0.009,0,0,0,0,v
2009-01-02 02:18,0.330,0.017,0,0,0,0,v
2009-01-02 02:24,0.368,0.005,0,0,0,0,v
2009-01-02 02:30,0.406,0.006,0,0,0,0,v
2009-01-02 02:36,0.438,0.006,0,0,0,0,v
2009-01-02 02:42,0.474,0.004,0,0,0,0,v
2009-01-02 02:48,0.499,0.003,0,0,0,0,v
2009-01-02 02:54,0.529,0.004,0,0,0,0,v
2009-01-02 03:00,0.570,0.006,0,0,0,0,v
2009-01-02 03:06,0.593,0.005,0,0,0,0,v
2009-01-02 03:12,0.621,0.004,0,0,0,0,v
2009-01-02 03:18,0.643,0.003,0,0,0,0,v
2009-01-02 03:24,0.664,0.003,0,0,0,0,v
2009-01-02 03:30,0.689,0.003,0,0,0,0,v
2009-01-02 03:36,0.701,0.003,0,0,0,0,v
2009-01-02 03:42,0.715,0.009,0,0,0,0,v
2009-01-02 03:48,0.734,0.007,0,0,0,0,v
2009-01-02 03:54,0.754,0.003,0,0,0,0,v
2009-01-02 04:00,0.758,0.003,0,0,0,0,v
2009-01-02 04:06,0.765,0.003,0,0,0,0,v
2009-01-02 04:12,0.776,0.002,0,0,0,0,v
2009-01-02 04:18,0.798,0.013,0,0,0,0,v
2009-01-02 04:24,0.732,0.035,0,0,0,0,v
2009-01-02 04:30,0.756,0.008,0,0,0,0,v
2009-01-02 04:36,0.747,0.010,0,0,0,0,v
2009-01-02 04:42,0.733,0.015,0,0,0,0,v
2009-01-02 04:48,0.712,0.006,0,0,0,0,v
2009-01-02 04:54,0.713,0.020,0,0,0,0,v
2009-01-02 05:00,0.711,0.012,0,0,0,0,v
2009-01-02 05:06,0.674,0.013,0,0,0,0,v
2009-01-02 05:12,0.676,0.011,0,0,0,0,v
2009-01-02 05:18,0.655,0.009,0,0,0,0,v
2009-01-02 05:24,0.613,0.008,0,0,0,0,v
2009-01-02 05:30,0.603,0.004,0,0,0,0,v
2009-01-02 05:36,0.553,0.006,0,0,0,0,v
2009-01-02 05:42,0.532,0.011,0,0,0,0,v
2009-01-02 05:48,0.506,0.006,0,0,0,0,v
2009-01-02 05:54,0.478,0.007,0,0,0,0,v
2009-01-02 06:00,0.453,0.009,0,0,0,0,v
2009-01-02 06:06,0.416,0.005,0,0,0,0,v
2009-01-02 06:12,0.382,0.008,0,0,0,0,v
2009-01-02 06:18,0.341,0.005,0,0,0,0,v
2009-01-02 06:24,0.302,0.006,0,0,0,0,v
2009-01-02 06:30,0.269,0.006,0,0,0,0,v
2009-01-02 06:36,0.225,0.005,0,0,0,0,v
2009-01-02 06:42,0.191,0.006,0,0,0,0,v
2009-01-02 06:48,0.150,0.006,0,0,0,0,v
2009-01-02 06:54,0.112,0.007,0,0,0,0,v
2009-01-02 07:00,0.066,0.007,0,0,0,0,v
2009-01-02 07:06,0.023,0.006,0,0,0,0,v
2009-01-02 07:12,-0.015,0.010,0,0,0,0,v
2009-01-02 07:18,-0.059,0.007,0,0,0,0,v
2009-01-02 07:24,-0.097,0.008,0,0,0,0,v
2009-01-02 07:30,-0.147,0.011,0,0,0,0,v
2009-01-02 07:36,-0.192,0.009,0,0,0,0,v
2009-01-02 07:42,-0.235,0.010,0,0,0,0,v
2009-01-02 07:48,-0.276,0.007,0,0,0,0,v
2009-01-02 07:54,-0.325,0.008,0,0,0,0,v
2009-01-02 08:00,-0.365,0.007,0,0,0,0,v
2009-01-02 08:06,-0.389,0.019,0,0,0,0,v
2009-01-02 08:12,-0.471,0.032,0,0,0,0,v
2009-01-02 08:18,-0.491,0.014,0,0,0,0,v
2009-01-02 08:24,-0.556,0.043,0,0,0,0,v
2009-01-02 08:30,-0.570,0.018,0,0,0,0,v
2009-01-02 08:36,-0.614,0.019,0,0,0,0,v
2009-01-02 08:42,-0.664,0.015,0,0,0,0,v
2009-01-02 08:48,-0.706,0.023,0,0,0,0,v
2009-01-02 08:54,-0.739,0.011,0,0,0,0,v
2009-01-02 09:00,-0.774,0.017,0,0,0,0,v
2009-01-02 09:06,-0.804,0.006,0,0,0,0,v
2009-01-02 09:12,-0.824,0.014,0,0,0,0,v
2009-01-02 09:18,-0.919,0.035,0,0,0,0,v
2009-01-02 09:24,-0.922,0.016,0,0,0,0,v
2009-01-02 09:30,-0.937,0.014,0,0,0,0,v
2009-01-02 09:36,-0.981,0.010,0,0,0,0,v
2009-01-02 09:42,-0.984,0.009,0,0,0,0,v
2009-01-02 09:48,-1.017,0.010,0,0,0,0,v
2009-01-02 09:54,-1.040,0.015,0,0,0,0,v
2009-01-02 10:00,-1.034,0.008,0,0,0,0,v
2009-01-02 10:06,-1.052,0.012,0,0,0,0,v
2009-01-02 10:12,-1.070,0.013,0,0,0,0,v
2009-01-02 10:18,-1.069,0.009,0,0,0,0,v
2009-01-02 10:24,-1.066,0.007,0,0,0,0,v
2009-01-02 10:30,-1.060,0.012,0,0,0,0,v
2009-01-02 10:36,-1.046,0.003,0,0,0,0,v
2009-01-02 10:42,-1.035,0.007,0,0,0,0,v
2009-01-02 10:48,-1.020,0.004,0,0,0,0,v
2009-01-02 10:54,-1.005,0.005,0,0,0,0,v
2009-01-02 11:00,-1.000,0.004,0,0,0,0,v
2009-01-02 11:06,-0.979,0.006,0,0,0,0,v
2009-01-02 11:12,-0.957,0.005,0,0,0,0,v
2009-01-02 11:18,-0.925,0.004,0,0,0,0,v
2009-01-02 11:24,-0.900,0.007,0,0,0,0,v
2009-01-02 11:30,-0.864,0.006,0,0,0,0,v
2009-01-02 11:36,-0.830,0.008,0,0,0,0,v
2009-01-02 11:42,-0.792,0.004,0,0,0,0,v
2009-01-02 11:48,-0.763,0.003,0,0,0,0,v
2009-01-02 11:54,-0.732,0.005,0,0,0,0,v
2009-01-02 12:00,-0.696,0.005,0,0,0,0,v
2009-01-02 12:06,-0.670,0.005,0,0,0,0,v
2009-01-02 12:12,-0.628,0.006,0,0,0,0,v
2009-01-02 12:18,-0.591,0.005,0,0,0,0,v
2009-01-02 12:24,-0.551,0.006,0,0,0,0,v
2009-01-02 12:30,-0.506,0.006,0,0,0,0,v
2009-01-02 12:36,-0.463,0.006,0,0,0,0,v
2009-01-02 12:42,-0.420,0.005,0,0,0,0,v
2009-01-02 12:48,-0.381,0.005,0,0,0,0,v
2009-01-02 12:54,-0.334,0.007,0,0,0,0,v
2009-01-02 13:00,-0.284,0.009,0,0,0,0,v
2009-01-02 13:06,-0.229,0.014,0,0,0,0,v
2009-01-02 13:12,-0.226,0.045,0,0,0,0,v
2009-01-02 13:18,-0.167,0.026,0,0,0,0,v
2009-01-02 13:24,-0.130,0.020,0,0,0,0,v
2009-01-02 13:30,-0.095,0.014,0,0,0,0,v
2009-01-02 13:36,-0.044,0.009,0,0,0,0,v
2009-01-02 13:42,-0.006,0.011,0,0,0,0,v
2009-01-02 13:48,0.046,0.010,0,0,0,0,v
2009-01-02 13:54,0.084,0.009,0,0,0,0,v
2009-01-02 14:00,0.123,0.014,0,0,0,0,v
2009-01-02 14:06,0.171,0.008,0,0,0,0,v
2009-01-02 14:12,0.209,0.007,0,0,0,0,v
2009-01-02 14:18,0.246,0.011,0,0,0,0,v
2009-01-02 14:24,0.286,0.005,0,0,0,0,v
2009-01-02 14:30,0.328,0.008,0,0,0,0,v
2009-01-02 14:36,0.356,0.006,0,0,0,0,v
2009-01-02 14:42,0.387,0.006,0,0,0,0,v
2009-01-02 14:48,0.430,0.006,0,0,0,0,v
2009-01-02 14:54,0.455,0.003,0,0,0,0,v
2009-01-02 15:00,0.487,0.005,0,0,0,0,v
2009-01-02 15:06,0.530,0.004,0,0,0,0,v
2009-01-02 15:12,0.558,0.003,0,0,0,0,v
2009-01-02 15:18,0.606,0.009,0,0,0,0,v
2009-01-02 15:24,0.598,0.009,0,0,0,0,v
2009-01-02 15:30,0.627,0.014,0,0,0,0,v
2009-01-02 15:36,0.643,0.016,0,0,0,0,v
2009-01-02 15:42,0.653,0.012,0,0,0,0,v
2009-01-02 15:48,0.671,0.011,0,0,0,0,v
2009-01-02 15:54,0.703,0.007,0,0,0,0,v
2009-01-02 16:00,0.731,0.010,0,0,0,0,v
2009-01-02 16:06,0.727,0.005,0,0,0,0,v
2009-01-02 16:12,0.748,0.007,0,0,0,0,v
2009-01-02 16:18,0.770,0.005,0,0,0,0,v
2009-01-02 16:24,0.778,0.008,0,0,0,0,v
2009-01-02 16:30,0.778,0.003,0,0,0,0,v
2009-01-02 16:36,0.770,0.006,0,0,0,0,v
2009-01-02 16:42,0.765,0.006,0,0,0,0,v
2009-01-02 16:48,0.768,0.007,0,0,0,0,v
2009-01-02 16:54,0.761,0.003,0,0,0,0,v
2009-01-02 17:00,0.748,0.004,0,0,0,0,v
2009-01-02 17:06,0.746,0.003,0,0,0,0,v
2009-01-02 17:12,0.732,0.003,0,0,0,0,v
2009-01-02 17:18,0.718,0.002,0,0,0,0,v
2009-01-02 17:24,0.722,0.003,0,0,0,0,v
2009-01-02 17:30,0.707,0.004,0,0,0,0,v
2009-01-02 17:36,0.692,0.002,0,0,0,0,v
2009-01-02 17:42,0.674,0.002,0,0,0,0,v
2009-01-02 17:48,0.659,0.004,0,0,0,0,v
2009-01-02 17:54,0.624,0.006,0,0,0,0,v
2009-01-02 18:00,0.594,0.004,0,0,0,0,v
2009-01-02 18:06,0.566,0.004,0,0,0,0,v
2009-01-02 18:12,0.537,0.010,0,0,0,0,v
2009-01-02 18:18,0.509,0.005,0,0,0,0,v
2009-01-02 18:24,0.475,0.004,0,0,0,0,v
2009-01-02 18:30,0.436,0.006,0,0,0,0,v
2009-01-02 18:36,0.401,0.006,0,0,0,0,v
2009-01-02 18:42,0.360,0.005,0,0,0,0,v
2009-01-02 18:48,0.321,0.005,0,0,0,0,v
2009-01-02 18:54,0.287,0.006,0,0,0,0,v
2009-01-02 19:00,0.250,0.010,0,0,0,0,v
2009-01-02 19:06,0.201,0.008,0,0,0,0,v
2009-01-02 19:12,0.155,0.007,0,0,0,0,v
2009-01-02 19:18,0.111,0.008,0,0,0,0,v
2009-01-02 19:24,0.065,0.006,0,0,0,0,v
2009-01-02 19:30,0.016,0.007,0,0,0,0,v
2009-01-02 19:36,-0.030,0.007,0,0,0,0,v
2009-01-02 19:42,-0.078,0.007,0,0,0,0,v
2009-01-02 19:48,-0.128,0.008,0,0,0,0,v
2009-01-02 19:54,-0.179,0.007,0,0,0,0,v
2009-01-02 20:00,-0.233,0.008,0,0,0,0,v
2009-01-02 20:06,-0.281,0.007,0,0,0,0,v
2009-01-02 20:12,-0.329,0.007,0,0,0,0,v
2009-01-02 20:18,-0.372,0.006,0,0,0,0,v
2009-01-02 20:24,-0.418,0.007,0,0,0,0,v
2009-01-02 20:30,-0.466,0.007,0,0,0,0,v
2009-01-02 20:36,-0.519,0.008,0,0,0,0,v
2009-01-02 20:42,-0.575,0.007,0,0,0,0,v
2009-01-02 20:48,-0.622,0.008,0,0,0,0,v
2009-01-02 20:54,-0.671,0.010,0,0,0,0,v
2009-01-02 21:00,-0.710,0.009,0,0,0,0,v
2009-01-02 21:06,-0.752,0.009,0,0,0,0,v
2009-01-02 21:12,-0.796,0.007,0,0,0,0,v
2009-01-02 21:18,-0.847,0.007,0,0,0,0,v
2009-01-02 21:24,-0.890,0.009,0,0,0,0,v
2009-01-02 21:30,-0.923,0.012,0,0,0,0,v
2009-01-02 21:36,-0.957,0.007,0,0,0,0,v
2009-01-02 21:42,-0.993,0.008,0,0,0,0,v
2009-01-02 21:48,-1.029,0.005,0,0,0,0,v
2009-01-02 21:54,-1.058,0.007,0,0,0,0,v
2009-01-02 22:00,-1.086,0.007,0,0,0,0,v
2009-01-02 22:06,-1.108,0.005,0,0,0,0,v
2009-01-02 22:12,-1.104,0.010,0,0,0,0,v
2009-01-02 22:18,-1.189,0.043,0,0,0,0,v
2009-01-02 22:24,-1.170,0.020,0,0,0,0,v
2009-01-02 22:30,-1.188,0.012,0,0,0,0,v
2009-01-02 22:36,-1.208,0.014,0,0,0,0,v
2009-01-02 22:42,-1.216,0.014,0,0,0,0,v
2009-01-02 22:48,-1.227,0.010,0,0,0,0,v
2009-01-02 22:54,-1.224,0.005,0,0,0,0,v
2009-01-02 23:00,-1.214,0.008,0,0,0,0,v
2009-01-02 23:06,-1.206,0.010,0,0,0,0,v
