Date Time, Water Level, Sigma, O, F, R, L, Quality 
2009-01-01 08:06,-0.760,0.004,0,0,0,0,v
2009-01-01 08:12,-0.783,,0,0,0,0,v
2009-01-01 08:18,-0.798,0.004,0,0,0,0,v
2009-01-01 08:24,-0.817,0.003,0,0,0,0,v
2009-01-01 08:30,-0.837,0.003,0,0,0,0,v
2009-01-01 08:36,-0.852,0.003,0,0,0,0,v
2009-01-01 08:42,-0.869,0.004,0,0,0,0,v
2009-01-01 08:48,-0.882,0.004,0,0,0,0,v
2009-01-01 08:54,-0.900,0.004,0,0,0,0,v
2009-01-01 09:00,-0.915,0.003,0,0,0,0,v
2009-01-01 09:06,-0.926,0.003,0,0,0,0,v
2009-01-01 09:12,-0.939,,0,0,0,0,v
2009-01-01 09:18,-0.946,0.002,0,0,0,0,v
2009-01-01 09:24,-0.950,0.003,0,0,0,0,v
2009-01-01 09:30,-0.947,0.003,0,0,0,0,v
2009-01-01 09:36,-0.943,0.004,0,0,0,0,v
2009-01-01 09:42,-0.942,0.002,0,0,0,0,v
2009-01-01 09:48,-0.940,0.003,0,0,0,0,v
2009-01-01 09:54,-0.931,0.003,0,0,0,0,v
2009-01-01 10:00,-0.922,0.003,0,0,0,0,v
2009-01-01 10:06,-0.907,0.003,0,0,0,0,v
2009-01-01 10:12,-0.886,,0,0,0,0,v
2009-01-01 10:18,-0.865,0.005,0,0,0,0,v
2009-01-01 10:24,-0.845,0.005,0,0,0,0,v
2009-01-01 10:30,-0.824,0.003,0,0,0,0,v
2009-01-01 10:36,-0.809,0.003,0,0,0,0,v
2009-01-01 10:42,-0.783,0.004,0,0,0,0,v
2009-01-01 10:48,-0.757,0.004,0,0,0,0,v
2009-01-01 10:54,-0.730,0.004,0,0,0,0,v
2009-01-01 11:00,-0.705,0.004,0,0,0,0,v
2009-01-01 11:06,-0.675,0.005,0,0,0,0,v
2009-01-01 11:12,-0.644,,0,0,0,0,v
2009-01-01 11:18,-0.616,0.004,0,0,0,0,v
2009-01-01 11:24,-0.581,0.006,0,0,0,0,v
2009-01-01 11:30,-0.542,0.006,0,0,0,0,v
2009-01-01 11:36,-0.499,0.006,0,0,0,0,v
2009-01-01 11:42,-0.453,0.006,0,0,0,0,v
2009-01-01 11:48,-0.409,0.007,0,0,0,0,v
2009-01-01 11:54,-0.363,0.005,0,0,0,0,v
2009-01-01 12:00,-0.322,0.006,0,0,0,0,v
2009-01-01 12:06,-0.279,0.006,0,0,0,0,v
2009-01-01 12:12,-0.237,,0,0,0,0,v
2009-01-01 12:18,-0.195,0.006,0,0,0,0,v
2009-01-01 12:24,-0.156,0.005,0,0,0,0,v
2009-01-01 12:30,-0.117,0.005,0,0,0,0,v
2009-01-01 12:36,-0.081,0.005,0,0,0,0,v
2009-01-01 12:42,-0.049,0.004,0,0,0,0,v
2009-01-01 12:48,-0.022,0.004,0,0,0,0,v
2009-01-01 12:54,0.012,0.004,0,0,0,0,v
2009-01-01 13:00,0.042,0.004,0,0,0,0,v
2009-01-01 13:06,0.074,0.004,0,0,0,0,v
2009-01-01 13:12,0.104,,0,0,0,0,v
2009-01-01 13:18,0.138,0.005,0,0,0,0,v
2009-01-01 13:24,0.170,0.005,0,0,0,0,v
2009-01-01 13:30,0.214,0.007,0,0,0,0,v
2009-01-01 13:36,0.255,0.008,0,0,0,0,v
2009-01-01 13:42,0.290,0.007,0,0,0,0,v
2009-01-01 13:48,0.318,0.006,0,0,0,0,v
2009-01-01 13:54,0.345,0.007,0,0,0,0,v
2009-01-01 14:00,0.372,0.005,0,0,0,0,v
2009-01-01 14:06,0.400,0.006,0,0,0,0,v
2009-01-01 14:12,0.427,,0,0,0,0,v
2009-01-01 14:18,0.456,0.004,0,0,0,0,v
2009-01-01 14:24,0.476,0.003,0,0,0,0,v
2009-01-01 14:30,0.498,0.005,0,0,0,0,v
2009-01-01 14:36,0.515,0.004,0,0,0,0,v
2009-01-01 14:42,0.536,,0,0,0,0,v
2009-01-01 14:48,0.542,0.007,0,0,0,0,v
2009-01-01 14:54,0.569,0.007,0,0,0,0,v
2009-01-01 15:00,0.580,0.004,0,0,0,0,v
2009-01-01 15:06,0.598,0.005,0,0,0,0,v
2009-01-01 15:12,0.615,,0,0,0,0,v
2009-01-01 15:18,0.627,0.005,0,0,0,0,v
2009-01-01 15:24,0.640,,0,0,0,0,v
2009-01-01 15:30,0.652,0.003,0,0,0,0,v
2009-01-01 15:36,0.657,0.006,0,0,0,0,v
2009-01-01 15:42,0.658,0.004,0,0,0,0,v
2009-01-01 15:48,0.662,0.003,0,0,0,0,v
2009-01-01 15:54,0.662,0.005,0,0,0,0,v
2009-01-01 16:00,0.657,0.008,0,0,0,0,v
2009-01-01 16:06,0.657,0.005,0,0,0,0,v
2009-01-01 16:12,0.650,,0,0,0,0,v
2009-01-01 16:18,0.648,0.009,0,0,0,0,v
2009-01-01 16:24,0.644,0.008,0,0,0,0,v
2009-01-01 16:30,0.632,0.005,0,0,0,0,v
2009-01-01 16:36,0.622,0.007,0,0,0,0,v
2009-01-01 16:42,0.605,0.006,0,0,0,0,v
2009-01-01 16:48,0.594,0.007,0,0,0,0,v
2009-01-01 16:54,0.576,0.005,0,0,0,0,v
2009-01-01 17:00,0.562,0.006,0,0,0,0,v
2009-01-01 17:06,0.533,0.006,0,0,0,0,v
2009-01-01 17:12,0.512,,0,0,0,0,v
2009-01-01 17:18,0.492,0.006,0,0,0,0,v
2009-01-01 17:24,0.461,0.005,0,0,0,0,v
2009-01-01 17:30,0.430,0.009,0,0,0,0,v
2009-01-01 17:36,0.401,0.005,0,0,0,0,v
2009-01-01 17:42,0.365,0.006,0,0,0,0,v
2009-01-01 17:48,0.331,0.007,0,0,0,0,v
2009-01-01 17:54,0.295,0.006,0,0,0,0,v
2009-01-01 18:00,0.257,0.007,0,0,0,0,v
2009-01-01 18:06,0.221,0.007,0,0,0,0,v
2009-01-01 18:12,0.184,,0,0,0,0,v
2009-01-01 18:18,0.151,0.006,0,0,0,0,v
2009-01-01 18:24,0.119,0.005,0,0,0,0,v
2009-01-01 18:30,0.083,0.009,0,0,0,0,v
2009-01-01 18:36,0.044,0.006,0,0,0,0,v
2009-01-01 18:42,0.007,0.007,0,0,0,0,v
2009-01-01 18:48,-0.033,0.006,0,0,0,0,v
2009-01-01 18:54,-0.071,0.006,0,0,0,0,v
2009-01-01 19:00,-0.112,0.007,0,0,0,0,v
2009-01-01 19:06,-0.152,0.008,0,0,0,0,v
2009-01-01 19:12,-0.193,,0,0,0,0,v
2009-01-01 19:18,-0.235,0.007,0,0,0,0,v
2009-01-01 19:24,-0.276,0.006,0,0,0,0,v
2009-01-01 19:30,-0.315,0.011,0,0,0,0,v
2009-01-01 19:36,-0.353,0.010,0,0,0,0,v
2009-01-01 19:42,-0.395,0.012,0,0,0,0,v
2009-01-01 19:48,-0.435,0.007,0,0,0,0,v
2009-01-01 19:54,-0.472,0.008,0,0,0,0,v
2009-01-01 20:00,-0.516,0.006,0,0,0,0,v
2009-01-01 20:06,-0.556,0.007,0,0,0,0,v
2009-01-01 20:12,-0.602,,0,0,0,0,v
2009-01-01 20:18,-0.634,0.007,0,0,0,0,v
2009-01-01 20:24,-0.669,0.022,0,0,0,0,v
2009-01-01 20:30,-0.697,0.008,0,0,0,0,v
2009-01-01 20:36,-0.721,0.007,0,0,0,0,v
2009-01-01 20:42,-0.744,0.008,0,0,0,0,v
2009-01-01 20:48,-0.769,0.008,0,0,0,0,v
2009-01-01 20:54,-0.789,0.006,0,0,0,0,v
2009-01-01 21:00,-0.809,0.006,0,0,0,0,v
2009-01-01 21:06,-0.831,0.007,0,0,0,0,v
2009-01-01 21:12,-0.854,0.010,0,0,0,0,v
2009-01-01 21:18,-0.873,0.006,0,0,0,0,v
2009-01-01 21:24,-0.886,0.008,0,0,0,0,v
2009-01-01 21:30,-0.895,0.005,0,0,0,0,v
2009-01-01 21:36,-0.900,0.006,0,0,0,0,v
2009-01-01 21:42,-0.904,0.003,0,0,0,0,v
2009-01-01 21:48,-0.895,0.005,0,0,0,0,v
2009-01-01 21:54,-0.891,0.006,0,0,0,0,v
2009-01-01 22:00,-0.918,0.015,0,0,0,0,v
2009-01-01 22:06,-0.896,0.010,0,0,0,0,v
2009-01-01 22:12,-0.896,0.009,0,0,0,0,v
2009-01-01 22:18,-0.888,0.007,0,0,0,0,v
2009-01-01 22:24,-0.885,0.007,0,0,0,0,v
2009-01-01 22:30,-0.871,0.006,0,0,0,0,v
2009-01-01 22:36,-0.867,0.007,0,0,0,0,v
2009-01-01 22:42,-0.846,0.008,0,0,0,0,v
2009-01-01 22:48,-0.836,0.009,0,0,0,0,v
2009-01-01 22:54,-0.819,0.004,0,0,0,0,v
2009-01-01 23:00,-0.797,0.006,0,0,0,0,v
2009-01-01 23:06,-0.768,0.005,0,0,0,0,v
2009-01-01 23:12,-0.745,0.010,0,0,0,0,v
2009-01-01 23:18,-0.716,0.018,0,0,0,0,v
2009-01-01 23:24,-0.689,0.006,0,0,0,0,v
2009-01-01 23:30,-0.655,0.005,0,0,0,0,v
2009-01-01 23:36,-0.621,0.005,0,0,0,0,v
2009-01-01 23:42,-0.586,0.005,0,0,0,0,v
2009-01-01 23:48,-0.554,0.004,0,0,0,0,v
2009-01-01 23:54,-0.519,0.005,0,0,0,0,v
2009-01-02 00:00,-0.485,0.004,0,0,0,0,v
2009-01-02 00:06,-0.454,0.004,0,0,0,0,v
2009-01-02 00:12,-0.422,0.005,0,0,0,0,v
2009-01-02 00:18,-0.385,0.006,0,0,0,0,v
2009-01-02 00:24,-0.344,0.006,0,0,0,0,v
2009-01-02 00:30,-0.304,0.006,0,0,0,0,v
2009-01-02 00:36,-0.266,0.005,0,0,0,0,v
2009-01-02 00:42,-0.231,0.006,0,0,0,0,v
2009-01-02 00:48,-0.196,0.005,0,0,0,0,v
2009-01-02 00:54,-0.157,0.005,0,0,0,0,v
2009-01-02 01:00,-0.120,0.005,0,0,0,0,v
2009-01-02 01:06,-0.082,0.005,0,0,0,0,v
2009-01-02 01:12,-0.049,0.005,0,0,0,0,v
2009-01-02 01:18,-0.015,0.005,0,0,0,0,v
2009-01-02 01:24,0.018,0.005,0,0,0,0,v
2009-01-02 01:30,0.045,0.004,0,0,0,0,v
2009-01-02 01:36,0.075,0.006,0,0,0,0,v
2009-01-02 01:42,0.104,0.005,0,0,0,0,v
2009-01-02 01:48,0.134,0.005,0,0,0,0,v
2009-01-02 01:54,0.162,0.005,0,0,0,0,v
2009-01-02 02:00,0.192,0.005,0,0,0,0,v
2009-01-02 02:06,0.223,0.005,0,0,0,0,v
2009-01-02 02:12,0.252,0.005,0,0,0,0,v
2009-01-02 02:18,0.279,0.005,0,0,0,0,v
2009-01-02 02:24,0.302,0.006,0,0,0,0,v
2009-01-02 02:30,0.329,0.006,0,0,0,0,v
2009-01-02 02:36,0.357,0.004,0,0,0,0,v
2009-01-02 02:42,0.373,0.004,0,0,0,0,v
2009-01-02 02:48,0.392,0.003,0,0,0,0,v
2009-01-02 02:54,0.410,0.003,0,0,0,0,v
2009-01-02 03:00,0.427,0.004,0,0,0,0,v
2009-01-02 03:06,0.445,0.003,0,0,0,0,v
2009-01-02 03:12,0.462,0.004,0,0,0,0,v
2009-01-02 03:18,0.476,0.004,0,0,0,0,v
2009-01-02 03:24,0.489,0.004,0,0,0,0,v
2009-01-02 03:30,0.502,0.004,0,0,0,0,v
2009-01-02 03:36,0.512,0.004,0,0,0,0,v
2009-01-02 03:42,0.520,0.005,0,0,0,0,v
2009-01-02 03:48,0.526,0.003,0,0,0,0,v
2009-01-02 03:54,0.531,0.004,0,0,0,0,v
2009-01-02 04:00,0.536,0.003,0,0,0,0,v
2009-01-02 04:06,0.539,0.004,0,0,0,0,v
2009-01-02 04:12,0.540,0.004,0,0,0,0,v
2009-01-02 04:18,0.534,0.005,0,0,0,0,v
2009-01-02 04:24,0.528,0.004,0,0,0,0,v
2009-01-02 04:30,0.524,0.004,0,0,0,0,v
2009-01-02 04:36,0.519,0.005,0,0,0,0,v
2009-01-02 04:42,0.509,0.005,0,0,0,0,v
2009-01-02 04:48,0.499,0.005,0,0,0,0,v
2009-01-02 04:54,0.487,0.006,0,0,0,0,v
2009-01-02 05:00,0.473,0.005,0,0,0,0,v
2009-01-02 05:06,0.455,0.003,0,0,0,0,v
2009-01-02 05:12,0.440,0.004,0,0,0,0,v
2009-01-02 05:18,0.422,0.004,0,0,0,0,v
2009-01-02 05:24,0.401,0.005,0,0,0,0,v
2009-01-02 05:30,0.377,0.006,0,0,0,0,v
2009-01-02 05:36,0.348,0.005,0,0,0,0,v
2009-01-02 05:42,0.323,0.005,0,0,0,0,v
2009-01-02 05:48,0.295,0.005,0,0,0,0,v
2009-01-02 05:54,0.268,0.005,0,0,0,0,v
2009-01-02 06:00,0.239,0.005,0,0,0,0,v
2009-01-02 06:06,0.211,0.005,0,0,0,0,v
2009-01-02 06:12,0.183,,0,0,0,0,v
2009-01-02 06:18,0.160,0.013,0,0,0,0,v
2009-01-02 06:24,0.108,0.011,0,0,0,0,v
2009-01-02 06:30,0.086,0.011,0,0,0,0,v
2009-01-02 06:36,0.050,0.010,0,0,0,0,v
2009-01-02 06:42,0.015,0.005,0,0,0,0,v
2009-01-02 06:48,-0.019,0.006,0,0,0,0,v
2009-01-02 06:54,-0.057,0.005,0,0,0,0,v
2009-01-02 07:00,-0.093,0.004,0,0,0,0,v
2009-01-02 07:06,-0.126,0.006,0,0,0,0,v
2009-01-02 07:12,-0.162,,0,0,0,0,v
2009-01-02 07:18,-0.195,0.007,0,0,0,0,v
2009-01-02 07:24,-0.231,0.006,0,0,0,0,v
2009-01-02 07:30,-0.267,0.006,0,0,0,0,v
2009-01-02 07:36,-0.299,0.005,0,0,0,0,v
2009-01-02 07:42,-0.333,0.005,0,0,0,0,v
2009-01-02 07:48,-0.363,0.006,0,0,0,0,v
2009-01-02 07:54,-0.392,0.006,0,0,0,0,v
2009-01-02 08:00,-0.420,0.006,0,0,0,0,v
2009-01-02 08:06,-0.449,0.005,0,0,0,0,v
2009-01-02 08:12,-0.475,,0,0,0,0,v
2009-01-02 08:18,-0.503,0.006,0,0,0,0,v
2009-01-02 08:24,-0.529,0.009,0,0,0,0,v
2009-01-02 08:30,-0.555,0.005,0,0,0,0,v
2009-01-02 08:36,-0.578,0.006,0,0,0,0,v
2009-01-02 08:42,-0.601,0.006,0,0,0,0,v
2009-01-02 08:48,-0.619,0.005,0,0,0,0,v
2009-01-02 08:54,-0.636,0.005,0,0,0,0,v
2009-01-02 09:00,-0.653,0.005,0,0,0,0,v
2009-01-02 09:06,-0.665,0.004,0,0,0,0,v
2009-01-02 09:12,-0.676,,0,0,0,0,v
2009-01-02 09:18,-0.688,0.004,0,0,0,0,v
2009-01-02 09:24,-0.697,0.004,0,0,0,0,v
2009-01-02 09:30,-0.706,0.005,0,0,0,0,v
2009-01-02 09:36,-0.720,0.005,0,0,0,0,v
2009-01-02 09:42,-0.730,0.004,0,0,0,0,v
2009-01-02 09:48,-0.739,0.004,0,0,0,0,v
2009-01-02 09:54,-0.744,0.010,0,0,0,0,v
2009-01-02 10:00,-0.740,0.011,0,0,0,0,v
2009-01-02 10:06,-0.756,0.019,0,0,0,0,v
2009-01-02 10:12,-0.758,0.013,0,0,0,0,v
2009-01-02 10:18,-0.760,0.007,0,0,0,0,v
2009-01-02 10:24,-0.760,0.007,0,0,0,0,v
2009-01-02 10:30,-0.765,0.005,0,0,0,0,v
2009-01-02 10:36,-0.761,0.005,0,0,0,0,v
2009-01-02 10:42,-0.745,0.004,0,0,0,0,v
2009-01-02 10:48,-0.733,0.004,0,0,0,0,v
2009-01-02 10:54,-0.718,0.004,0,0,0,0,v
2009-01-02 11:00,-0.700,0.004,0,0,0,0,v
2009-01-02 11:06,-0.677,0.004,0,0,0,0,v
2009-01-02 11:12,-0.654,,0,0,0,0,v
2009-01-02 11:18,-0.629,0.004,0,0,0,0,v
2009-01-02 11:24,-0.601,0.004,0,0,0,0,v
2009-01-02 11:30,-0.575,0.003,0,0,0,0,v
2009-01-02 11:36,-0.553,0.003,0,0,0,0,v
2009-01-02 11:42,-0.531,0.003,0,0,0,0,v
2009-01-02 11:48,-0.508,0.004,0,0,0,0,v
2009-01-02 11:54,-0.487,0.006,0,0,0,0,v
2009-01-02 12:00,-0.464,0.005,0,0,0,0,v
2009-01-02 12:06,-0.441,0.006,0,0,0,0,v
2009-01-02 12:12,-0.420,,0,0,0,0,v
2009-01-02 12:18,-0.394,0.005,0,0,0,0,v
2009-01-02 12:24,-0.360,0.005,0,0,0,0,v
2009-01-02 12:30,-0.329,0.005,0,0,0,0,v
2009-01-02 12:36,-0.303,0.006,0,0,0,0,v
2009-01-02 12:42,-0.273,0.008,0,0,0,0,v
2009-01-02 12:48,-0.240,0.005,0,0,0,0,v
2009-01-02 12:54,-0.208,0.005,0,0,0,0,v
2009-01-02 13:00,-0.175,0.006,0,0,0,0,v
2009-01-02 13:06,-0.143,0.004,0,0,0,0,v
2009-01-02 13:12,-0.101,,0,0,0,0,v
2009-01-02 13:18,-0.062,0.012,0,0,0,0,v
2009-01-02 13:24,-0.025,0.006,0,0,0,0,v
2009-01-02 13:30,0.018,0.008,0,0,0,0,v
2009-01-02 13:36,0.054,0.007,0,0,0,0,v
2009-01-02 13:42,0.092,0.007,0,0,0,0,v
2009-01-02 13:48,0.124,0.004,0,0,0,0,v
2009-01-02 13:54,0.155,0.006,0,0,0,0,v
2009-01-02 14:00,0.182,0.008,0,0,0,0,v
2009-01-02 14:06,0.183,0.015,0,0,0,0,v
2009-01-02 14:12,0.219,,0,0,0,0,v
2009-01-02 14:18,0.240,0.004,0,0,0,0,v
2009-01-02 14:24,0.271,0.004,0,0,0,0,v
2009-01-02 14:30,0.292,0.005,0,0,0,0,v
2009-01-02 14:36,0.310,0.005,0,0,0,0,v
2009-01-02 14:42,0.342,0.006,0,0,0,0,v
2009-01-02 14:48,0.366,0.008,0,0,0,0,v
2009-01-02 14:54,0.393,0.006,0,0,0,0,v
2009-01-02 15:00,0.418,0.006,0,0,0,0,v
2009-01-02 15:06,0.446,0.006,0,0,0,0,v
2009-01-02 15:12,0.473,,0,0,0,0,v
2009-01-02 15:18,0.489,0.006,0,0,0,0,v
2009-01-02 15:24,0.506,0.006,0,0,0,0,v
2009-01-02 15:30,0.520,0.007,0,0,0,0,v
2009-01-02 15:36,0.537,0.005,0,0,0,0,v
2009-01-02 15:42,0.549,0.009,0,0,0,0,v
2009-01-02 15:48,0.562,0.005,0,0,0,0,v
2009-01-02 15:54,0.573,0.008,0,0,0,0,v
2009-01-02 16:00,0.578,0.007,0,0,0,0,v
2009-01-02 16:06,0.582,0.007,0,0,0,0,v
2009-01-02 16:12,0.581,,0,0,0,0,v
2009-01-02 16:18,0.583,0.005,0,0,0,0,v
2009-01-02 16:24,0.591,0.006,0,0,0,0,v
2009-01-02 16:30,0.592,0.006,0,0,0,0,v
2009-01-02 16:36,0.595,0.006,0,0,0,0,v
2009-01-02 16:42,0.596,0.008,0,0,0,0,v
2009-01-02 16:48,0.595,0.007,0,0,0,0,v
2009-01-02 16:54,0.592,0.008,0,0,0,0,v
2009-01-02 17:00,0.585,0.007,0,0,0,0,v
2009-01-02 17:06,0.572,0.006,0,0,0,0,v
2009-01-02 17:12,0.558,,0,0,0,0,v
2009-01-02 17:18,0.547,0.013,0,0,0,0,v
2009-01-02 17:24,0.532,0.010,0,0,0,0,v
2009-01-02 17:30,0.515,0.009,0,0,0,0,v
2009-01-02 17:36,0.495,0.007,0,0,0,0,v
2009-01-02 17:42,0.480,0.013,0,0,0,0,v
2009-01-02 17:48,0.462,0.009,0,0,0,0,v
2009-01-02 17:54,0.441,0.011,0,0,0,0,v
2009-01-02 18:00,0.420,0.011,0,0,0,0,v
2009-01-02 18:06,0.393,0.010,0,0,0,0,v
2009-01-02 18:12,0.361,,0,0,0,0,v
2009-01-02 18:18,0.323,0.009,0,0,0,0,v
2009-01-02 18:24,0.284,0.009,0,0,0,0,v
2009-01-02 18:30,0.246,0.009,0,0,0,0,v
2009-01-02 18:36,0.214,0.007,0,0,0,0,v
2009-01-02 18:42,0.178,0.007,0,0,0,0,v
2009-01-02 18:48,0.142,0.007,0,0,0,0,v
2009-01-02 18:54,0.108,0.006,0,0,0,0,v
2009-01-02 19:00,0.064,0.008,0,0,0,0,v
2009-01-02 19:06,0.020,0.006,0,0,0,0,v
2009-01-02 19:12,-0.018,,0,0,0,0,v
2009-01-02 19:18,-0.058,0.007,0,0,0,0,v
2009-01-02 19:24,-0.100,0.008,0,0,0,0,v
2009-01-02 19:30,-0.143,0.009,0,0,0,0,v
2009-01-02 19:36,-0.186,0.008,0,0,0,0,v
2009-01-02 19:42,-0.232,0.007,0,0,0,0,v
2009-01-02 19:48,-0.276,0.007,0,0,0,0,v
2009-01-02 19:54,-0.315,0.008,0,0,0,0,v
2009-01-02 20:00,-0.357,0.006,0,0,0,0,v
2009-01-02 20:06,-0.396,0.006,0,0,0,0,v
2009-01-02 20:12,-0.435,0.007,0,0,0,0,v
2009-01-02 20:18,-0.470,0.005,0,0,0,0,v
2009-01-02 20:24,-0.500,0.005,0,0,0,0,v
2009-01-02 20:30,-0.533,0.005,0,0,0,0,v
2009-01-02 20:36,-0.567,0.005,0,0,0,0,v
2009-01-02 20:42,-0.597,0.005,0,0,0,0,v
2009-01-02 20:48,-0.624,0.006,0,0,0,0,v
2009-01-02 20:54,-0.659,0.005,0,0,0,0,v
2009-01-02 21:00,-0.688,0.009,0,0,0,0,v
2009-01-02 21:06,-0.715,0.005,0,0,0,0,v
2009-01-02 21:12,-0.735,0.005,0,0,0,0,v
2009-01-02 21:18,-0.756,0.008,0,0,0,0,v
2009-01-02 21:24,-0.784,0.007,0,0,0,0,v
2009-01-02 21:30,-0.801,0.006,0,0,0,0,v
2009-01-02 21:36,-0.814,0.005,0,0,0,0,v
2009-01-02 21:42,-0.840,0.005,0,0,0,0,v
2009-01-02 21:48,-0.853,0.008,0,0,0,0,v
2009-01-02 21:54,-0.862,0.005,0,0,0,0,v
2009-01-02 22:00,-0.866,0.005,0,0,0,0,v
2009-01-02 22:06,-0.889,0.016,0,0,0,0,v
2009-01-02 22:12,-0.898,0.009,0,0,0,0,v
2009-01-02 22:18,-0.906,0.008,0,0,0,0,v
2009-01-02 22:24,-0.913,0.010,0,0,0,0,v
2009-01-02 22:30,-0.917,0.012,0,0,0,0,v
2009-01-02 22:36,-0.919,0.007,0,0,0,0,v
2009-01-02 22:42,-0.931,0.009,0,0,0,0,v
2009-01-02 22:48,-0.916,0.012,0,0,0,0,v
2009-01-02 22:54,-0.916,0.007,0,0,0,0,v
2009-01-02 23:00,-0.911,0.012,0,0,0,0,v
2009-01-02 23:06,-0.896,0.007,0,0,0,0,v
2009-01-02 23:12,-0.878,0.007,0,0,0,0,v
2009-01-02 23:18,-0.862,0.006,0,0,0,0,v
2009-01-02 23:24,-0.849,0.004,0,0,0,0,v
